Player Name                        ;Ping ;Kill ;Assist ;Death ;MVP ;Accuracy ;Score ;Map            ;Date                ;Wait time ;Match duration ; ; ;
Ilesis                             ;27   ;8    ;2      ;5     ;2   ;37       ;20    ;Nuke           ;2020-05-07 14:46:48 ;00:17     ;10:22          ; ; ;
KRALONE                            ;90   ;7    ;0      ;11    ;2   ;42       ;14    ;Nuke           ;2020-05-07 14:46:48 ;00:17     ;10:22          ; ; ;
Zueox                              ;91   ;4    ;0      ;10    ;2   ;75       ;10    ;Nuke           ;2020-05-07 14:46:48 ;00:17     ;10:22          ; ; ;
Loviflo                            ;26   ;10   ;3      ;9     ;6   ;30       ;23    ;Inferno        ;2020-05-07 14:29:44 ;00:13     ;13:32          ; ; ;
Ilesis                             ;23   ;9    ;0      ;9     ;2   ;33       ;21    ;Inferno        ;2020-05-07 14:29:44 ;00:13     ;13:32          ; ; ;
Pqueen92                           ;112  ;14   ;2      ;10    ;8   ;35       ;32    ;Inferno        ;2020-05-07 14:29:44 ;00:13     ;13:32          ; ; ;
Ultio                              ;151  ;4    ;1      ;9     ;0   ;75       ;9     ;Inferno        ;2020-05-07 14:29:44 ;00:13     ;13:32          ; ; ;
#Cortej                            ;22   ;10   ;1      ;7     ;5   ;40       ;21    ;Inferno        ;2020-05-06 20:19:04 ;00:41     ;10:40          ; ; ;
Flarks                             ;14   ;10   ;0      ;7     ;4   ;40       ;20    ;Inferno        ;2020-05-06 20:19:04 ;00:41     ;10:40          ; ; ;
Loviflo                            ;28   ;12   ;1      ;9     ;5   ;33       ;25    ;Inferno        ;2020-05-06 20:19:04 ;00:41     ;10:40          ; ; ;
Ilesis                             ;31   ;2    ;0      ;11    ;0   ;0        ;4     ;Inferno        ;2020-05-06 20:19:04 ;00:41     ;10:40          ; ; ;
Ilesis                             ;5    ;11   ;2      ;9     ;4   ;45       ;24    ;Train          ;2020-05-06 20:02:16 ;00:21     ;13:26          ; ; ;
Loviflo                            ;12   ;10   ;2      ;11    ;5   ;20       ;24    ;Train          ;2020-05-06 20:02:16 ;00:21     ;13:26          ; ; ;
Darvez                             ;30   ;14   ;4      ;9     ;5   ;50       ;32    ;Train          ;2020-05-06 20:02:16 ;00:21     ;13:26          ; ; ;
Oscarmiguez.md                     ;47   ;6    ;3      ;12    ;2   ;16       ;15    ;Train          ;2020-05-06 20:02:16 ;00:21     ;13:26          ; ; ;
Loviflo                            ;15   ;10   ;5      ;12    ;5   ;40       ;28    ;Lake           ;2020-05-06 15:16:24 ;00:34     ;16:38          ; ; ;
Ilesis                             ;27   ;10   ;0      ;7     ;3   ;10       ;27    ;Lake           ;2020-05-06 15:16:24 ;00:34     ;16:38          ; ; ;
pepe mastr  ¯\_(ツ)_/¯              ;69   ;9    ;2      ;11    ;3   ;50       ;23    ;Lake           ;2020-05-06 15:16:24 ;00:34     ;16:38          ; ; ;
Sniper_ex | Pvpro.com              ;73   ;9    ;1      ;10    ;5   ;77       ;21    ;Lake           ;2020-05-06 15:16:24 ;00:34     ;16:38          ; ; ;
Krokodillen                        ;31   ;12   ;3      ;9     ;6   ;41       ;31    ;Train          ;2020-05-06 14:56:24 ;00:25     ;16:51          ; ; ;
Magic                              ;31   ;10   ;3      ;8     ;3   ;80       ;25    ;Train          ;2020-05-06 14:56:24 ;00:25     ;16:51          ; ; ;
Loviflo                            ;27   ;10   ;1      ;12    ;3   ;40       ;26    ;Train          ;2020-05-06 14:56:24 ;00:25     ;16:51          ; ; ;
Ilesis                             ;28   ;7    ;1      ;10    ;3   ;28       ;18    ;Train          ;2020-05-06 14:56:24 ;00:25     ;16:51          ; ; ;
Loviflo                            ;31   ;21   ;1      ;6     ;8   ;42       ;43    ;Cobblestone    ;2020-05-06 14:40:48 ;01:07     ;11:47          ; ; ;
Ilesis                             ;31   ;2    ;3      ;9     ;1   ;0        ;7     ;Cobblestone    ;2020-05-06 14:40:48 ;01:07     ;11:47          ; ; ;
𝔾𝕠𝕠𝕕𝔻𝕚𝕟𝕚                   ;59   ;11   ;1      ;10    ;3   ;63       ;25    ;Cobblestone    ;2020-05-06 14:40:48 ;01:07     ;11:47          ; ; ;
Сережа                             ;43   ;4    ;2      ;13    ;3   ;75       ;10    ;Cobblestone    ;2020-05-06 14:40:48 ;01:07     ;11:47          ; ; ;
Pablo Escobar                      ;32   ;11   ;4      ;10    ;6   ;36       ;30    ;Inferno        ;2020-05-06 14:25:44 ;01:02     ;11:22          ; ; ;
Prektor  easy-drop.online          ;52   ;6    ;2      ;9     ;2   ;16       ;16    ;Inferno        ;2020-05-06 14:25:44 ;01:02     ;11:22          ; ; ;
Loviflo                            ;39   ;12   ;2      ;9     ;6   ;23       ;26    ;Inferno        ;2020-05-06 14:25:44 ;01:02     ;11:22          ; ; ;
Ilesis                             ;34   ;6    ;2      ;9     ;2   ;16       ;14    ;Inferno        ;2020-05-06 14:25:44 ;01:02     ;11:22          ; ; ;
ERroXX                             ;33   ;9    ;1      ;9     ;4   ;77       ;21    ;Train          ;2020-05-05 20:22:41 ;00:49     ;16:15          ; ; ;
Sutki                              ;32   ;7    ;0      ;9     ;2   ;28       ;14    ;Train          ;2020-05-05 20:22:41 ;00:49     ;16:15          ; ; ;
Loviflo                            ;30   ;9    ;3      ;8     ;5   ;66       ;27    ;Train          ;2020-05-05 20:22:41 ;00:49     ;16:15          ; ; ;
Ilesis                             ;31   ;9    ;1      ;8     ;4   ;33       ;23    ;Train          ;2020-05-05 20:22:41 ;00:49     ;16:15          ; ; ;
KOMANDO                            ;89   ;8    ;2      ;4     ;5   ;33       ;18    ;Rialto         ;2020-05-05 19:45:38 ;00:49     ;07:34          ; ; ;
I am tank                          ;58   ;6    ;1      ;3     ;3   ;50       ;16    ;Rialto         ;2020-05-05 19:45:38 ;00:49     ;07:34          ; ; ;
Loviflo                            ;0    ;1    ;0      ;6     ;1   ;75       ;2     ;Rialto         ;2020-05-05 19:45:38 ;00:49     ;07:34          ; ; ;
Ilesis                             ;0    ;0    ;0      ;3     ;1   ;0        ;0     ;Rialto         ;2020-05-05 19:45:38 ;00:49     ;07:34          ; ; ;
Loviflo                            ;15   ;6    ;1      ;9     ;2   ;66       ;15    ;Nuke           ;2020-05-03 20:19:21 ;00:16     ;07:07          ; ; ;
Ilesis                             ;15   ;3    ;1      ;11    ;1   ;66       ;7     ;Nuke           ;2020-05-03 20:19:21 ;00:16     ;07:07          ; ; ;
goulou_0                           ;15   ;11   ;1      ;4     ;5   ;81       ;24    ;Nuke           ;2020-05-03 20:19:21 ;00:16     ;07:07          ; ; ;
josplender                         ;26   ;8    ;4      ;6     ;4   ;44       ;22    ;Nuke           ;2020-05-03 20:19:21 ;00:16     ;07:07          ; ; ;
Ilesis                             ;27   ;12   ;2      ;10    ;3   ;33       ;30    ;Wingm Shortdus ;2020-05-03 20:02:41 ;00:53     ;12:05          ; ; ;
Loviflo                            ;28   ;9    ;4      ;13    ;5   ;44       ;23    ;Wingm Shortdus ;2020-05-03 20:02:41 ;00:53     ;12:05          ; ; ;
FoRze                              ;49   ;13   ;1      ;10    ;3   ;61       ;29    ;Wingm Shortdus ;2020-05-03 20:02:41 ;00:53     ;12:05          ; ; ;
Vadim                              ;136  ;10   ;0      ;11    ;5   ;80       ;23    ;Wingm Shortdus ;2020-05-03 20:02:41 ;00:53     ;12:05          ; ; ;
XxrabocopxX                        ;5    ;16   ;2      ;7     ;9   ;18       ;34    ;Vertigo        ;2020-05-03 19:45:14 ;00:16     ;13:15          ; ; ;
ZeksArtz                           ;18   ;5    ;1      ;11    ;0   ;20       ;11    ;Vertigo        ;2020-05-03 19:45:14 ;00:16     ;13:15          ; ; ;
Ilesis                             ;24   ;13   ;0      ;9     ;2   ;46       ;26    ;Vertigo        ;2020-05-03 19:45:14 ;00:16     ;13:15          ; ; ;
Loviflo                            ;27   ;5    ;4      ;12    ;3   ;20       ;16    ;Vertigo        ;2020-05-03 19:45:14 ;00:16     ;13:15          ; ; ;
KarolekSisiorek KeyDrop.com        ;54   ;6    ;2      ;10    ;3   ;33       ;16    ;Rialto         ;2020-05-03 18:09:38 ;01:12     ;08:51          ; ; ;
Pozdro                             ;36   ;6    ;1      ;9     ;0   ;50       ;13    ;Rialto         ;2020-05-03 18:09:38 ;01:12     ;08:51          ; ; ;
Loviflo                            ;29   ;9    ;2      ;7     ;5   ;33       ;22    ;Rialto         ;2020-05-03 18:09:38 ;01:12     ;08:51          ; ; ;
Ilesis                             ;31   ;10   ;0      ;5     ;4   ;10       ;20    ;Rialto         ;2020-05-03 18:09:38 ;01:12     ;08:51          ; ; ;
Loviflo                            ;19   ;12   ;1      ;4     ;8   ;58       ;27    ;Nuke           ;2020-05-03 17:56:10 ;01:03     ;09:26          ; ; ;
Ilesis                             ;18   ;9    ;1      ;5     ;1   ;33       ;20    ;Nuke           ;2020-05-03 17:56:10 ;01:03     ;09:26          ; ; ;
NetDi                              ;107  ;6    ;2      ;10    ;3   ;33       ;14    ;Nuke           ;2020-05-03 17:56:10 ;01:03     ;09:26          ; ; ;
D1k0y                              ;29   ;3    ;3      ;11    ;0   ;33       ;11    ;Nuke           ;2020-05-03 17:56:10 ;01:03     ;09:26          ; ; ;
Choragor                           ;31   ;13   ;2      ;7     ;5   ;30       ;32    ;Vertigo        ;2020-05-03 17:39:30 ;00:31     ;13:08          ; ; ;
patinho bringel                    ;46   ;7    ;3      ;11    ;4   ;50       ;21    ;Vertigo        ;2020-05-03 17:39:30 ;00:31     ;13:08          ; ; ;
Ilesis                             ;10   ;11   ;2      ;10    ;2   ;27       ;25    ;Vertigo        ;2020-05-03 17:39:30 ;00:31     ;13:08          ; ; ;
Loviflo                            ;5    ;6    ;5      ;11    ;4   ;16       ;19    ;Vertigo        ;2020-05-03 17:39:30 ;00:31     ;13:08          ; ; ;
Ilesis                             ;27   ;9    ;0      ;9     ;3   ;11       ;21    ;Lake           ;2020-05-03 17:24:34 ;00:33     ;11:42          ; ; ;
Loviflo                            ;22   ;3    ;5      ;11    ;1   ;0        ;13    ;Lake           ;2020-05-03 17:24:34 ;00:33     ;11:42          ; ; ;
patinho bringel                    ;19   ;10   ;1      ;6     ;1   ;40       ;29    ;Lake           ;2020-05-03 17:24:34 ;00:33     ;11:42          ; ; ;
Choragor                           ;14   ;10   ;3      ;6     ;8   ;20       ;25    ;Lake           ;2020-05-03 17:24:34 ;00:33     ;11:42          ; ; ;
Kamil                              ;57   ;13   ;2      ;3     ;8   ;15       ;28    ;Overpass       ;2020-05-03 17:08:58 ;00:44     ;10:08          ; ; ;
Dupxo                              ;30   ;5    ;2      ;4     ;1   ;0        ;12    ;Overpass       ;2020-05-03 17:08:58 ;00:44     ;10:08          ; ; ;
Ilesis                             ;27   ;4    ;0      ;8     ;0   ;50       ;8     ;Overpass       ;2020-05-03 17:08:58 ;00:44     ;10:08          ; ; ;
Loviflo                            ;23   ;3    ;1      ;9     ;1   ;33       ;7     ;Overpass       ;2020-05-03 17:08:58 ;00:44     ;10:08          ; ; ;
Loviflo                            ;30   ;10   ;1      ;6     ;3   ;50       ;23    ;Lake           ;2020-05-02 20:53:53 ;01:15     ;09:49          ; ; ;
Ilesis                             ;33   ;10   ;2      ;8     ;6   ;10       ;22    ;Lake           ;2020-05-02 20:53:53 ;01:15     ;09:49          ; ; ;
Shoko                              ;60   ;9    ;1      ;9     ;2   ;44       ;19    ;Lake           ;2020-05-02 20:53:53 ;01:15     ;09:49          ; ; ;
Strange | ADEMI                    ;47   ;5    ;1      ;11    ;2   ;40       ;15    ;Lake           ;2020-05-02 20:53:53 ;01:15     ;09:49          ; ; ;
toNee                              ;10   ;9    ;2      ;11    ;3   ;0        ;24    ;Cobblestone    ;2020-05-02 20:35:21 ;01:07     ;13:47          ; ; ;
HavookSNP                          ;26   ;11   ;0      ;10    ;4   ;36       ;22    ;Cobblestone    ;2020-05-02 20:35:21 ;01:07     ;13:47          ; ; ;
Loviflo                            ;16   ;11   ;3      ;10    ;5   ;36       ;25    ;Cobblestone    ;2020-05-02 20:35:21 ;01:07     ;13:47          ; ; ;
Ilesis                             ;26   ;10   ;3      ;10    ;4   ;20       ;23    ;Cobblestone    ;2020-05-02 20:35:21 ;01:07     ;13:47          ; ; ;
BikoFB                             ;74   ;11   ;4      ;6     ;6   ;36       ;28    ;Wingm Shortdus ;2020-05-02 20:20:58 ;01:19     ;10:46          ; ; ;
Sofli ☾☆                           ;79   ;10   ;2      ;5     ;3   ;40       ;24    ;Wingm Shortdus ;2020-05-02 20:20:58 ;01:19     ;10:46          ; ; ;
Loviflo                            ;24   ;7    ;0      ;10    ;4   ;14       ;18    ;Wingm Shortdus ;2020-05-02 20:20:58 ;01:19     ;10:46          ; ; ;
Ilesis                             ;26   ;4    ;0      ;11    ;0   ;75       ;14    ;Wingm Shortdus ;2020-05-02 20:20:58 ;01:19     ;10:46          ; ; ;
VIINAUKKO.COM :D                   ;45   ;14   ;2      ;3     ;6   ;50       ;30    ;Train          ;2020-05-02 20:07:14 ;00:41     ;09:32          ; ; ;
tatupatukk                         ;54   ;5    ;3      ;5     ;3   ;60       ;13    ;Train          ;2020-05-02 20:07:14 ;00:41     ;09:32          ; ; ;
Loviflo                            ;9    ;4    ;2      ;10    ;1   ;50       ;10    ;Train          ;2020-05-02 20:07:14 ;00:41     ;09:32          ; ; ;
Ilesis                             ;10   ;4    ;1      ;9     ;1   ;50       ;9     ;Train          ;2020-05-02 20:07:14 ;00:41     ;09:32          ; ; ;
Loviflo                            ;15   ;9    ;2      ;10    ;4   ;55       ;20    ;Nuke           ;2020-05-02 19:52:02 ;00:53     ;11:59          ; ; ;
Ilesis                             ;20   ;6    ;1      ;11    ;2   ;50       ;13    ;Nuke           ;2020-05-02 19:52:02 ;00:53     ;11:59          ; ; ;
Jetzt DU                           ;48   ;12   ;2      ;9     ;7   ;41       ;28    ;Nuke           ;2020-05-02 19:52:02 ;00:53     ;11:59          ; ; ;
Juan Carlos Alvarez                ;47   ;9    ;1      ;6     ;2   ;0        ;27    ;Nuke           ;2020-05-02 19:52:02 ;00:53     ;11:59          ; ; ;
Loviflo                            ;25   ;10   ;2      ;4     ;6   ;40       ;22    ;Rialto         ;2020-05-02 19:42:18 ;01:37     ;06:24          ; ; ;
Ilesis                             ;25   ;7    ;1      ;4     ;3   ;28       ;15    ;Rialto         ;2020-05-02 19:42:18 ;01:37     ;06:24          ; ; ;
enz                                ;44   ;4    ;0      ;9     ;2   ;75       ;8     ;Rialto         ;2020-05-02 19:42:18 ;01:37     ;06:24          ; ; ;
dekir                              ;15   ;3    ;1      ;9     ;0   ;100      ;7     ;Rialto         ;2020-05-02 19:42:18 ;01:37     ;06:24          ; ; ;
⸎ DEDOK                            ;110  ;13   ;1      ;10    ;5   ;30       ;35    ;Lake           ;2020-05-02 14:54:50 ;01:03     ;15:39          ; ; ;
ᵇ ᵉ ᵉ ᵗ ˡ ᵉ ʲ ᵘ ᶤ ᶜ ᵉ ₆⁶₆          ;70   ;8    ;2      ;10    ;3   ;50       ;23    ;Lake           ;2020-05-02 14:54:50 ;01:03     ;15:39          ; ; ;
Loviflo                            ;15   ;11   ;4      ;11    ;5   ;81       ;29    ;Lake           ;2020-05-02 14:54:50 ;01:03     ;15:39          ; ; ;
Ilesis                             ;24   ;9    ;1      ;10    ;3   ;33       ;25    ;Lake           ;2020-05-02 14:54:50 ;01:03     ;15:39          ; ; ;
s0ldat:d cs.money                  ;85   ;8    ;0      ;10    ;4   ;62       ;16    ;Wingm Shortdus ;2020-05-02 14:40:42 ;00:29     ;10:26          ; ; ;
ㄠŊžßã CS.FAIL                      ;48   ;5    ;1      ;9     ;0   ;40       ;11    ;Wingm Shortdus ;2020-05-02 14:40:42 ;00:29     ;10:26          ; ; ;
Loviflo                            ;27   ;13   ;0      ;7     ;9   ;76       ;26    ;Wingm Shortdus ;2020-05-02 14:40:42 ;00:29     ;10:26          ; ; ;
Ilesis                             ;24   ;5    ;3      ;7     ;0   ;33       ;13    ;Wingm Shortdus ;2020-05-02 14:40:42 ;00:29     ;10:26          ; ; ;
mb tide?(                          ;61   ;13   ;1      ;6     ;6   ;46       ;27    ;Rialto         ;2020-05-02 14:29:30 ;01:17     ;07:36          ; ; ;
А?                                 ;86   ;7    ;1      ;8     ;3   ;14       ;15    ;Rialto         ;2020-05-02 14:29:30 ;01:17     ;07:36          ; ; ;
Loviflo                            ;16   ;7    ;2      ;11    ;3   ;42       ;16    ;Rialto         ;2020-05-02 14:29:30 ;01:17     ;07:36          ; ; ;
Ilesis                             ;27   ;7    ;1      ;9     ;1   ;28       ;15    ;Rialto         ;2020-05-02 14:29:30 ;01:17     ;07:36          ; ; ;
"Thug""""Life""""Cepera"""" "      ;57   ;5    ;2      ;10    ;1   ;40       ;14    ;Inferno        ;2020-05-02 14:18:34 ;01:46     ;06:48          ; ; ;
Can u stfu?                        ;56   ;4    ;0      ;10    ;1   ;0        ;8     ;Inferno        ;2020-05-02 14:18:34 ;01:46     ;06:48          ; ; ;
Loviflo                            ;5    ;11   ;3      ;5     ;6   ;45       ;25    ;Inferno        ;2020-05-02 14:18:34 ;01:46     ;06:48          ; ; ;
Ilesis                             ;8    ;9    ;0      ;4     ;3   ;33       ;20    ;Inferno        ;2020-05-02 14:18:34 ;01:46     ;06:48          ; ; ;
