MaK0T  ;16;12;1;4;6;41;;;;25;                       ;  Train  ;   2019-09-08 14:27:39  ;  00:01:10  ;  00:10:04  ;  2 : 9 
Dragooon  ;18;6;3;5;3;50;;;;15;                       ;  Train  ;   2019-09-08 14:27:39  ;  00:01:10  ;  00:10:04  ;  2 : 9 
ALREADYDEAD  ;62;9;2;6;3;11;;;;23;                       ;  Rialto  ;   2019-09-08 14:15:55  ;  00:01:09  ;  00:07:31  ;  9 : 2 
slaadkoee  ;15;9;2;3;6;44;;;;20;                       ;  Rialto  ;   2019-09-08 14:15:55  ;  00:01:09  ;  00:07:31  ;  9 : 2 
Ilesis  ;30;6;0;9;0;16;;;;12;                       ;  Rialto  ;   2019-09-08 14:15:55  ;  00:01:09  ;  00:07:31  ;  9 : 2 
Loviflo  ;31;3;1;9;2;0;;;;7;                       ;  Rialto  ;   2019-09-08 14:15:55  ;  00:01:09  ;  00:07:31  ;  9 : 2 
Ilesis  ;13;6;1;11;2;33;;;;15;                       ;  Cobblestone  ;   2019-09-08 14:02:03  ;  00:01:11  ;  00:09:42  ;  3 : 9 
Loviflo  ;15;4;1;10;1;0;;;;9;                       ;  Cobblestone  ;   2019-09-08 14:02:03  ;  00:01:11  ;  00:09:42  ;  3 : 9 
✪𝓶𝓲𝓼𝓽-  ;54;11;2;5;6;18;;;;27;                       ;  Cobblestone  ;   2019-09-08 14:02:03  ;  00:01:11  ;  00:09:42  ;  3 : 9 
Gubik  ;27;10;1;5;3;50;;;;23;                       ;  Cobblestone  ;   2019-09-08 14:02:03  ;  00:01:11  ;  00:09:42  ;  3 : 9 
Ilesis  ;32;7;0;10;1;42;;;;14;                       ;  Train  ;   2019-09-08 13:48:35  ;  00:01:39  ;  00:10:13  ;  2 : 9 
Loviflo  ;31;1;2;9;1;0;;;;4;                       ;  Train  ;   2019-09-08 13:48:35  ;  00:01:39  ;  00:10:13  ;  2 : 9 
semanGst  ;15;11;1;3;4;63;;;;24;                       ;  Train  ;   2019-09-08 13:48:35  ;  00:01:39  ;  00:10:13  ;  2 : 9 
Jahnser  ;15;8;1;5;5;37;;;;23;                       ;  Train  ;   2019-09-08 13:48:35  ;  00:01:39  ;  00:10:13  ;  2 : 9 
Ilesis  ;18;10;2;6;3;60;;;;22;                       ;  Train  ;   2019-09-08 13:24:27  ;  00:01:33  ;  00:11:40  ;  9 : 4 
Loviflo  ;26;8;1;5;6;12;;;;21;                       ;  Train  ;   2019-09-08 13:24:27  ;  00:01:33  ;  00:11:40  ;  9 : 4 
Luxxor  ;42;6;0;9;2;16;;;;14;                       ;  Train  ;   2019-09-08 13:24:27  ;  00:01:33  ;  00:11:40  ;  9 : 4 
Persan  ;42;4;0;10;2;40;;;;12;                       ;  Train  ;   2019-09-08 13:24:27  ;  00:01:33  ;  00:11:40  ;  9 : 4 
v1ell  ;38;15;1;2;7;60;;;;35;                       ;  Lake  ;   2019-09-08 13:11:55  ;  00:00:18  ;  00:07:55  ;  9 : 2 
Cooger  ;25;5;2;4;2;20;;;;18;                       ;  Lake  ;   2019-09-08 13:11:55  ;  00:00:18  ;  00:07:55  ;  9 : 2 
Ilesis  ;27;4;0;10;1;50;;;;10;                       ;  Lake  ;   2019-09-08 13:11:55  ;  00:00:18  ;  00:07:55  ;  9 : 2 
Loviflo  ;31;2;0;10;1;50;;;;6;                       ;  Lake  ;   2019-09-08 13:11:55  ;  00:00:18  ;  00:07:55  ;  9 : 2 
zRezz  ;37;9;1;9;4;33;;;;21;                       ;  Train  ;   2019-09-06 12:49:48  ;  00:01:06  ;  00:11:31  ;  5 : 9 
Dark Zenray  ;63;5;1;10;1;40;;;;12;                       ;  Train  ;   2019-09-06 12:49:48  ;  00:01:06  ;  00:11:31  ;  5 : 9 
Loviflo  ;27;14;0;6;7;7;;;;32;                       ;  Train  ;   2019-09-06 12:49:48  ;  00:01:06  ;  00:11:31  ;  5 : 9 
Ilesis  ;18;5;3;8;2;40;;;;17;                       ;  Train  ;   2019-09-06 12:49:48  ;  00:01:06  ;  00:11:31  ;  5 : 9 
xTalo16  ;91;10;1;10;5;60;;;;27;                       ;  Lake  ;   2019-09-06 12:34:28  ;  00:01:17  ;  00:11:48  ;  5 : 9 
DeXTePggdrop.com  ;32;3;1;12;0;33;;;;7;                       ;  Lake  ;   2019-09-06 12:34:28  ;  00:01:17  ;  00:11:48  ;  5 : 9 
Loviflo  ;5;14;0;5;7;28;;;;33;                       ;  Lake  ;   2019-09-06 12:34:28  ;  00:01:17  ;  00:11:48  ;  5 : 9 
Ilesis  ;12;8;1;8;2;12;;;;25;                       ;  Lake  ;   2019-09-06 12:34:28  ;  00:01:17  ;  00:11:48  ;  5 : 9 
Loviflo  ;30;14;0;9;7;7;;;;33;                       ;  Nuke  ;   2019-09-06 12:18:52  ;  00:01:33  ;  00:11:58  ;  8 : 8 
Ilesis  ;31;6;1;12;1;16;;;;17;                       ;  Nuke  ;   2019-09-06 12:18:52  ;  00:01:33  ;  00:11:58  ;  8 : 8 
no3umuB  ;73;15;0;8;5;33;;;;37;                       ;  Nuke  ;   2019-09-06 12:18:52  ;  00:01:33  ;  00:11:58  ;  8 : 8 
stfu  ;57;6;3;12;3;33;;;;15;                       ;  Nuke  ;   2019-09-06 12:18:52  ;  00:01:33  ;  00:11:58  ;  8 : 8 
D N  ;7;11;1;9;6;54;;;;23;                       ;  Nuke  ;   2019-09-06 12:03:40  ;  00:01:11  ;  00:11:17  ;  7 : 9 
TemNemComo  ;8;5;2;10;1;60;;;;12;                       ;  Nuke  ;   2019-09-06 12:03:40  ;  00:01:11  ;  00:11:17  ;  7 : 9 
Loviflo  ;15;13;0;8;7;7;;;;26;                       ;  Nuke  ;   2019-09-06 12:03:40  ;  00:01:11  ;  00:11:17  ;  7 : 9 
Ilesis  ;16;6;0;8;2;50;;;;12;                       ;  Nuke  ;   2019-09-06 12:03:40  ;  00:01:11  ;  00:11:17  ;  7 : 9 
Ilesis  ;28;13;0;8;2;23;;;;26;                       ;  Shortdust  ;   2019-09-06 11:49:08  ;  00:00:12  ;  00:10:59  ;  9 : 5 
Loviflo  ;42;10;0;7;7;10;;;;20;                       ;  Shortdust  ;   2019-09-06 11:49:08  ;  00:00:12  ;  00:10:59  ;  9 : 5 
Rathon  ;70;12;1;10;4;58;;;;27;                       ;  Shortdust  ;   2019-09-06 11:49:08  ;  00:00:12  ;  00:10:59  ;  9 : 5 
♛☪ Ü Z E Y İ R ♛☪  ;82;3;3;13;1;33;;;;9;                       ;  Shortdust  ;   2019-09-06 11:49:08  ;  00:00:12  ;  00:10:59  ;  9 : 5 
Loviflo  ;5;12;0;8;5;23;;;;32;                       ;  Lake  ;   2019-09-05 11:54:52  ;  00:01:32  ;  00:11:17  ;  8 : 8 
Ilesis  ;10;7;3;11;3;42;;;;21;                       ;  Lake  ;   2019-09-05 11:54:52  ;  00:01:32  ;  00:11:17  ;  8 : 8 
ツGhostツ  ;46;12;2;9;6;33;;;;28;                       ;  Lake  ;   2019-09-05 11:54:52  ;  00:01:32  ;  00:11:17  ;  8 : 8 
Serega_gun  ;114;6;2;11;2;16;;;;14;                       ;  Lake  ;   2019-09-05 11:54:52  ;  00:01:32  ;  00:11:17  ;  8 : 8 
Ilesis  ;24;14;2;6;5;50;;;;30;                       ;  Nuke  ;   2019-09-05 11:42:52  ;  00:01:22  ;  00:08:18  ;  9 : 4 
Loviflo  ;27;8;0;6;4;62;;;;16;                       ;  Nuke  ;   2019-09-05 11:42:52  ;  00:01:22  ;  00:08:18  ;  9 : 4 
Haseki  ;59;8;2;10;3;37;;;;18;                       ;  Nuke  ;   2019-09-05 11:42:52  ;  00:01:22  ;  00:08:18  ;  9 : 4 
Fadkaw  ;56;4;1;12;1;50;;;;9;                       ;  Nuke  ;   2019-09-05 11:42:52  ;  00:01:22  ;  00:08:18  ;  9 : 4 
Ilesis  ;16;11;2;10;8;54;;;;28;                       ;  Lake  ;   2019-09-05 11:28:36  ;  00:00:54  ;  00:10:44  ;  8 : 8 
Loviflo  ;15;7;0;8;0;14;;;;16;                       ;  Lake  ;   2019-09-05 11:28:36  ;  00:00:54  ;  00:10:44  ;  8 : 8 
᲼᲼  ;9;9;1;9;4;33;;;;24;                       ;  Lake  ;   2019-09-05 11:28:36  ;  00:00:54  ;  00:10:44  ;  8 : 8 
Golden  ;14;9;0;9;4;33;;;;19;                       ;  Lake  ;   2019-09-05 11:28:36  ;  00:00:54  ;  00:10:44  ;  8 : 8 
Loviflo  ;15;10;2;3;6;0;;;;22;                       ;  Train  ;   2019-09-05 10:06:36  ;  00:00:40  ;  00:08:24  ;  9 : 1 
Ilesis  ;15;9;0;2;3;11;;;;20;                       ;  Train  ;   2019-09-05 10:06:36  ;  00:00:40  ;  00:08:24  ;  9 : 1 
Simonitrack  ;5;3;0;9;1;33;;;;6;                       ;  Train  ;   2019-09-05 10:06:36  ;  00:00:40  ;  00:08:24  ;  9 : 1 
Apolloooo  ;77;2;0;9;0;50;;;;4;                       ;  Train  ;   2019-09-05 10:06:36  ;  00:00:40  ;  00:08:24  ;  9 : 1 
Jakub  ;32;7;0;9;2;42;;;;14;                       ;  Nuke  ;   2019-09-05 09:48:44  ;  00:01:29  ;  00:08:02  ;  2 : 9 
АДРЕНАЛИН  ;121;0;0;9;0;0;;;;0;                       ;  Nuke  ;   2019-09-05 09:48:44  ;  00:01:29  ;  00:08:02  ;  2 : 9 
Loviflo  ;12;9;2;5;7;33;;;;23;                       ;  Nuke  ;   2019-09-05 09:48:44  ;  00:01:29  ;  00:08:02  ;  2 : 9 
Ilesis  ;14;9;0;2;2;44;;;;18;                       ;  Nuke  ;   2019-09-05 09:48:44  ;  00:01:29  ;  00:08:02  ;  2 : 9 
Vandam  ;123;10;1;10;6;50;;;;21;                       ;  Nuke  ;   2019-09-04 14:39:56  ;  00:01:29  ;  00:12:29  ;  7 : 9 
kwiyomi  ;0;2;0;7;1;33;;;;4;                       ;  Nuke  ;   2019-09-04 14:39:56  ;  00:01:29  ;  00:12:29  ;  7 : 9 
Ilesis  ;0;9;2;8;5;54;;;;22;                       ;  Nuke  ;   2019-09-04 14:39:56  ;  00:01:29  ;  00:12:29  ;  7 : 9 
Loviflo  ;15;6;2;9;4;12;;;;14;                       ;  Nuke  ;   2019-09-04 14:39:56  ;  00:01:29  ;  00:12:29  ;  7 : 9 
kamil_M  ;29;9;1;9;4;44;;;;19;                       ;  Lake  ;   2019-09-03 15:56:58  ;  00:00:52  ;  00:12:14  ;  5 : 9 
☞Wołek☜  ;51;6;1;11;1;16;;;;13;                       ;  Lake  ;   2019-09-03 15:56:58  ;  00:00:52  ;  00:12:14  ;  5 : 9 
Loviflo  ;31;15;0;6;6;33;;;;33;                       ;  Lake  ;   2019-09-03 15:56:58  ;  00:00:52  ;  00:12:14  ;  5 : 9 
Ilesis  ;25;4;3;10;3;40;;;;11;                       ;  Lake  ;   2019-09-03 15:56:58  ;  00:00:52  ;  00:12:14  ;  5 : 9 
никита доктор фпс  ;70;11;0;9;6;41;;;;26;                       ;  Nuke  ;   2019-09-03 11:07:54  ;  00:01:22  ;  00:11:56  ;  6 : 9 
Kozah(D в -15 степени)  ;58;5;0;11;0;80;;;;10;                       ;  Nuke  ;   2019-09-03 11:07:54  ;  00:01:22  ;  00:11:56  ;  6 : 9 
Loviflo  ;5;10;4;9;6;20;;;;25;                       ;  Nuke  ;   2019-09-03 11:07:54  ;  00:01:22  ;  00:11:56  ;  6 : 9 
Ilesis  ;12;9;1;8;3;44;;;;21;                       ;  Nuke  ;   2019-09-03 11:07:54  ;  00:01:22  ;  00:11:56  ;  6 : 9 
DaniR  ;85;14;2;8;7;42;;;;35;                       ;  Train  ;   2019-09-03 10:49:38  ;  00:01:26  ;  00:13:53  ;  9 : 7 
Daniil Mykhailov  ;34;8;1;11;2;37;;;;20;                       ;  Train  ;   2019-09-03 10:49:38  ;  00:01:26  ;  00:13:53  ;  9 : 7 
Loviflo  ;5;13;3;10;6;61;;;;29;                       ;  Train  ;   2019-09-03 10:49:38  ;  00:01:26  ;  00:13:53  ;  9 : 7 
Ilesis  ;11;6;2;12;1;66;;;;16;                       ;  Train  ;   2019-09-03 10:49:38  ;  00:01:26  ;  00:13:53  ;  9 : 7 
Loviflo  ;31;13;1;9;3;23;;;;29;                       ;  Train  ;   2019-09-03 10:29:46  ;  00:01:19  ;  00:15:30  ;  9 : 7 
Ilesis  ;31;9;1;10;6;22;;;;19;                       ;  Train  ;   2019-09-03 10:29:46  ;  00:01:19  ;  00:15:30  ;  9 : 7 
Holub  ;21;12;0;12;3;75;;;;26;                       ;  Train  ;   2019-09-03 10:29:46  ;  00:01:19  ;  00:15:30  ;  9 : 7 
⊰ViAr⊱  ;100;7;3;10;4;57;;;;19;                       ;  Train  ;   2019-09-03 10:29:46  ;  00:01:19  ;  00:15:30  ;  9 : 7 
Pardál シ  ;26;9;0;10;3;33;;;;18;                       ;  Cobblestone  ;   2019-09-02 10:10:50  ;  00:01:31  ;  00:11:19  ;  5 : 9 
Rudeboy  ;41;6;2;11;2;16;;;;14;                       ;  Cobblestone  ;   2019-09-02 10:10:50  ;  00:01:31  ;  00:11:19  ;  5 : 9 
Loviflo  ;14;16;0;5;7;50;;;;35;                       ;  Cobblestone  ;   2019-09-02 10:10:50  ;  00:01:31  ;  00:11:19  ;  5 : 9 
Ilesis  ;13;5;1;10;2;40;;;;11;                       ;  Cobblestone  ;   2019-09-02 10:10:50  ;  00:01:31  ;  00:11:19  ;  5 : 9 
_УдАв_ГнИдОдАв_  ;35;14;0;9;4;57;;;;28;                       ;  Train  ;   2019-09-02 09:52:34  ;  00:01:01  ;  00:13:54  ;  8 : 8 
愛六XuVU六  ;38;7;1;9;4;71;;;;17;                       ;  Train  ;   2019-09-02 09:52:34  ;  00:01:01  ;  00:13:54  ;  8 : 8 
Loviflo  ;23;14;1;9;6;50;;;;29;                       ;  Train  ;   2019-09-02 09:52:34  ;  00:01:01  ;  00:13:54  ;  8 : 8 
Ilesis  ;16;4;2;12;2;0;;;;10;                       ;  Train  ;   2019-09-02 09:52:34  ;  00:01:01  ;  00:13:54  ;  8 : 8 
Ilesis  ;16;10;1;5;4;10;;;;21;                       ;  Train  ;   2019-09-02 09:36:34  ;  00:00:24  ;  00:12:22  ;  9 : 2 
Loviflo  ;16;7;3;5;5;0;;;;20;                       ;  Train  ;   2019-09-02 09:36:34  ;  00:00:24  ;  00:12:22  ;  9 : 2 
Apio  ;16;5;0;9;2;20;;;;14;                       ;  Train  ;   2019-09-02 09:36:34  ;  00:00:24  ;  00:12:22  ;  9 : 2 
AIMron MAN  ;5;5;1;8;0;20;;;;12;                       ;  Train  ;   2019-09-02 09:36:34  ;  00:00:24  ;  00:12:22  ;  9 : 2 
Ilesis  ;39;13;0;10;4;46;;;;30;                       ;  Nuke  ;   2019-09-02 09:20:26  ;  00:01:02  ;  00:13:17  ;  7 : 9 
Loviflo  ;31;3;3;12;3;66;;;;18;                       ;  Nuke  ;   2019-09-02 09:20:26  ;  00:01:02  ;  00:13:17  ;  7 : 9 
RAR.51  ;38;14;1;8;5;28;;;;33;                       ;  Nuke  ;   2019-09-02 09:20:26  ;  00:01:02  ;  00:13:17  ;  7 : 9 
Stream of sadness  ;62;8;3;8;4;37;;;;22;                       ;  Nuke  ;   2019-09-02 09:20:26  ;  00:01:02  ;  00:13:17  ;  7 : 9 
Loviflo  ;31;6;0;9;2;33;;;;12;                       ;  Train  ;   2019-08-25 15:24:52  ;  00:01:27  ;  00:09:49  ;  3 : 9 
Ilesis  ;35;2;0;11;1;50;;;;4;                       ;  Train  ;   2019-08-25 15:24:52  ;  00:01:27  ;  00:09:49  ;  3 : 9 
Ick  ;15;14;0;3;8;42;;;;31;                       ;  Train  ;   2019-08-25 15:24:52  ;  00:01:27  ;  00:09:49  ;  3 : 9 
Soulcutter  ;31;6;3;5;1;66;;;;15;                       ;  Train  ;   2019-08-25 15:24:52  ;  00:01:27  ;  00:09:49  ;  3 : 9 
FroodiniH  ;18;13;1;9;7;38;;;;33;                       ;  Train  ;   2019-08-25 15:03:56  ;  00:01:04  ;  00:16:19  ;  7 : 9 
GGWP  ;87;6;1;10;0;0;;;;15;                       ;  Train  ;   2019-08-25 15:03:56  ;  00:01:04  ;  00:16:19  ;  7 : 9 
Ilesis  ;14;12;0;8;3;25;;;;29;                       ;  Train  ;   2019-08-25 15:03:56  ;  00:01:04  ;  00:16:19  ;  7 : 9 
Loviflo  ;11;7;2;11;6;28;;;;19;                       ;  Train  ;   2019-08-25 15:03:56  ;  00:01:04  ;  00:16:19  ;  7 : 9 
doggy_  ;22;18;0;7;9;22;;;;42;                       ;  Train  ;   2019-08-24 15:47:24  ;  00:00:29  ;  00:13:49  ;  9 : 6 
stealy wheely  ;31;3;2;8;0;66;;;;9;                       ;  Train  ;   2019-08-24 15:47:24  ;  00:00:29  ;  00:13:49  ;  9 : 6 
Ilesis  ;33;9;2;9;4;44;;;;25;                       ;  Train  ;   2019-08-24 15:47:24  ;  00:00:29  ;  00:13:49  ;  9 : 6 
Loviflo  ;31;6;1;12;2;33;;;;15;                       ;  Train  ;   2019-08-24 15:47:24  ;  00:00:29  ;  00:13:49  ;  9 : 6 
Ilesis  ;24;10;0;10;1;30;;;;20;                       ;  Nuke  ;   2019-08-24 15:35:00  ;  00:00:55  ;  00:09:41  ;  4 : 9 
Loviflo  ;15;4;5;11;3;100;;;;13;                       ;  Nuke  ;   2019-08-24 15:35:00  ;  00:00:55  ;  00:09:41  ;  4 : 9 
|ULTRA77|keydrop.com  ;15;13;2;6;6;69;;;;32;                       ;  Nuke  ;   2019-08-24 15:35:00  ;  00:00:55  ;  00:09:41  ;  4 : 9 
ruster  ;50;8;3;8;3;62;;;;19;                       ;  Nuke  ;   2019-08-24 15:35:00  ;  00:00:55  ;  00:09:41  ;  4 : 9 
Harry Potter  ;6;14;2;4;7;28;;;;30;                       ;  Lake  ;   2019-08-24 15:21:00  ;  00:00:19  ;  00:07:18  ;  9 : 3 
Leandro  ;39;6;5;7;2;33;;;;17;                       ;  Lake  ;   2019-08-24 15:21:00  ;  00:00:19  ;  00:07:18  ;  9 : 3 
Loviflo  ;15;6;0;10;1;83;;;;14;                       ;  Lake  ;   2019-08-24 15:21:00  ;  00:00:19  ;  00:07:18  ;  9 : 3 
Ilesis  ;17;5;0;10;2;80;;;;10;                       ;  Lake  ;   2019-08-24 15:21:00  ;  00:00:19  ;  00:07:18  ;  9 : 3 
Loviflo  ;6;12;0;7;6;50;;;;27;                       ;  Lake  ;   2019-08-24 15:03:48  ;  00:01:06  ;  00:14:38  ;  9 : 4 
Ilesis  ;11;8;1;6;3;62;;;;20;                       ;  Lake  ;   2019-08-24 15:03:48  ;  00:01:06  ;  00:14:38  ;  9 : 4 
Kim-Ballestad  ;50;7;1;10;4;28;;;;17;                       ;  Lake  ;   2019-08-24 15:03:48  ;  00:01:06  ;  00:14:38  ;  9 : 4 
♔♠MacMillan♠♔  ;77;6;1;10;0;0;;;;13;                       ;  Lake  ;   2019-08-24 15:03:48  ;  00:01:06  ;  00:14:38  ;  9 : 4 
Андрей Саня  ;373;9;0;9;4;55;;;;18;                       ;  Nuke  ;   2019-08-24 14:50:44  ;  00:00:51  ;  00:09:22  ;  4 : 9 
ＤＥＶＩＡＮＴ.ＥＸＥ  ;79;4;0;10;0;25;;;;8;                       ;  Nuke  ;   2019-08-24 14:50:44  ;  00:00:51  ;  00:09:22  ;  4 : 9 
Loviflo  ;15;10;2;7;6;10;;;;22;                       ;  Nuke  ;   2019-08-24 14:50:44  ;  00:00:51  ;  00:09:22  ;  4 : 9 
Ilesis  ;18;9;2;6;3;33;;;;22;                       ;  Nuke  ;   2019-08-24 14:50:44  ;  00:00:51  ;  00:09:22  ;  4 : 9 
Loviflo  ;24;16;2;6;9;37;;;;34;                       ;  Cobblestone  ;   2019-08-24 14:35:16  ;  00:01:03  ;  00:11:48  ;  9 : 4 
Ilesis  ;27;3;0;7;0;0;;;;6;                       ;  Cobblestone  ;   2019-08-24 14:35:16  ;  00:01:03  ;  00:11:48  ;  9 : 4 
GUTTEN TAG #MAGICRUST  ;74;8;2;9;2;25;;;;18;                       ;  Cobblestone  ;   2019-08-24 14:35:16  ;  00:01:03  ;  00:11:48  ;  9 : 4 
Тюлень V.I.P  ;0;5;0;6;2;40;;;;10;                       ;  Cobblestone  ;   2019-08-24 14:35:16  ;  00:01:03  ;  00:11:48  ;  9 : 4 
Loviflo  ;15;12;2;10;6;50;;;;32;                       ;  Lake  ;   2019-08-24 14:15:48  ;  00:00:51  ;  00:15:46  ;  9 : 7 
Ilesis  ;11;8;2;10;3;50;;;;22;                       ;  Lake  ;   2019-08-24 14:15:48  ;  00:00:51  ;  00:15:46  ;  9 : 7 
гипнотизёр жаб  ;39;12;0;9;2;33;;;;27;                       ;  Lake  ;   2019-08-24 14:15:48  ;  00:00:51  ;  00:15:46  ;  9 : 7 
лужайка  ;57;8;3;11;5;62;;;;23;                       ;  Lake  ;   2019-08-24 14:15:48  ;  00:00:51  ;  00:15:46  ;  9 : 7 
Loviflo  ;13;12;1;10;5;58;;;;27;                       ;  Shortdust  ;   2019-08-24 13:57:08  ;  00:00:11  ;  00:14:54  ;  5 : 9 
Ilesis  ;12;2;2;11;0;50;;;;10;                       ;  Shortdust  ;   2019-08-24 13:57:08  ;  00:00:11  ;  00:14:54  ;  5 : 9 
HENX8  ;38;15;1;7;7;13;;;;31;                       ;  Shortdust  ;   2019-08-24 13:57:08  ;  00:00:11  ;  00:14:54  ;  5 : 9 
BaryAres  ;43;6;5;7;2;16;;;;29;                       ;  Shortdust  ;   2019-08-24 13:57:08  ;  00:00:11  ;  00:14:54  ;  5 : 9 
Ilesis  ;11;7;0;9;2;42;;;;16;                       ;  Nuke  ;   2019-07-26 11:52:39  ;  00:00:39  ;  00:09:50  ;  2 : 9 
Loviflo  ;0;3;0;3;0;0;;;;6;                       ;  Nuke  ;   2019-07-26 11:52:39  ;  00:00:39  ;  00:09:50  ;  2 : 9 
Волобчёв Дмитрий  ;73;11;1;5;3;36;;;;26;                       ;  Nuke  ;   2019-07-26 11:52:39  ;  00:00:39  ;  00:09:50  ;  2 : 9 
IMP.Звёздный Тащер  ;93;9;5;5;6;22;;;;23;                       ;  Nuke  ;   2019-07-26 11:52:39  ;  00:00:39  ;  00:09:50  ;  2 : 9 
XSkyZ33  ;18;10;3;8;4;40;;;;27;                       ;  Train  ;   2019-07-26 11:35:27  ;  00:01:10  ;  00:13:20  ;  9 : 5 
Dragan  ;63;11;0;7;5;27;;;;24;                       ;  Train  ;   2019-07-26 11:35:27  ;  00:01:10  ;  00:13:20  ;  9 : 5 
Ilesis  ;15;9;1;9;4;22;;;;25;                       ;  Train  ;   2019-07-26 11:35:27  ;  00:01:10  ;  00:13:20  ;  9 : 5 
Loviflo  ;20;6;4;12;1;16;;;;16;                       ;  Train  ;   2019-07-26 11:35:27  ;  00:01:10  ;  00:13:20  ;  9 : 5 
streetpuer  ;32;5;0;9;3;83;;;;10;                       ;  Lake  ;   2019-07-26 11:20:39  ;  00:00:34  ;  00:11:26  ;  3 : 9 
Art Kov TRUE hokage  ;69;4;0;9;0;25;;;;8;                       ;  Lake  ;   2019-07-26 11:20:39  ;  00:00:34  ;  00:11:26  ;  3 : 9 
Loviflo  ;31;10;0;3;6;20;;;;25;                       ;  Lake  ;   2019-07-26 11:20:39  ;  00:00:34  ;  00:11:26  ;  3 : 9 
Ilesis  ;31;7;0;7;3;0;;;;15;                       ;  Lake  ;   2019-07-26 11:20:39  ;  00:00:34  ;  00:11:26  ;  3 : 9 
Loviflo  ;28;12;2;8;6;33;;;;26;                       ;  Cobblestone  ;   2019-07-26 11:05:35  ;  00:00:57  ;  00:11:49  ;  9 : 7 
Ilesis  ;24;11;2;9;3;45;;;;24;                       ;  Cobblestone  ;   2019-07-26 11:05:35  ;  00:00:57  ;  00:11:49  ;  9 : 7 
0UtKu1+  ;90;11;1;11;6;54;;;;23;                       ;  Cobblestone  ;   2019-07-26 11:05:35  ;  00:00:57  ;  00:11:49  ;  9 : 7 
laureeN  ;58;6;1;12;1;83;;;;13;                       ;  Cobblestone  ;   2019-07-26 11:05:35  ;  00:00:57  ;  00:11:49  ;  9 : 7 
White медведь  ;47;7;0;10;3;85;;;;14;                       ;  Lake  ;   2019-07-25 19:50:15  ;  00:01:05  ;  00:11:57  ;  4 : 9 
OO7  ;51;6;2;11;1;16;;;;14;                       ;  Lake  ;   2019-07-25 19:50:15  ;  00:01:05  ;  00:11:57  ;  4 : 9 
Loviflo  ;6;12;1;6;8;8;;;;25;                       ;  Lake  ;   2019-07-25 19:50:15  ;  00:01:05  ;  00:11:57  ;  4 : 9 
Ilesis  ;13;9;0;7;1;44;;;;23;                       ;  Lake  ;   2019-07-25 19:50:15  ;  00:01:05  ;  00:11:57  ;  4 : 9 
Don Mochas  ;20;12;1;9;4;16;;;;27;                       ;  Nuke  ;   2019-07-25 19:34:15  ;  00:01:21  ;  00:12:16  ;  8 : 8 
☆ Frosted Air ☆  ;39;8;1;13;4;12;;;;17;                       ;  Nuke  ;   2019-07-25 19:34:15  ;  00:01:21  ;  00:12:16  ;  8 : 8 
Loviflo  ;27;13;3;11;6;30;;;;29;                       ;  Nuke  ;   2019-07-25 19:34:15  ;  00:01:21  ;  00:12:16  ;  8 : 8 
Ilesis  ;16;9;1;9;2;33;;;;21;                       ;  Nuke  ;   2019-07-25 19:34:15  ;  00:01:21  ;  00:12:16  ;  8 : 8 
Ceren  ;93;13;2;9;8;30;;;;38;                       ;  Shortdust  ;   2019-07-08 17:57:32  ;  00:00:45  ;  00:13:57  ;  9 : 6 
ArkN  ;84;7;3;10;1;14;;;;22;                       ;  Shortdust  ;   2019-07-08 17:57:32  ;  00:00:45  ;  00:13:57  ;  9 : 6 
Ilesis  ;25;14;2;10;5;57;;;;39;                       ;  Shortdust  ;   2019-07-08 17:57:32  ;  00:00:45  ;  00:13:57  ;  9 : 6 
Loviflo  ;15;5;4;10;1;40;;;;21;                       ;  Shortdust  ;   2019-07-08 17:57:32  ;  00:00:45  ;  00:13:57  ;  9 : 6 
Loviflo  ;29;10;1;7;4;0;;;;26;                       ;  Lake  ;   2019-07-08 17:40:28  ;  00:01:46  ;  00:14:11  ;  9 : 5 
Ilesis  ;32;10;1;8;5;30;;;;24;                       ;  Lake  ;   2019-07-08 17:40:28  ;  00:01:46  ;  00:14:11  ;  9 : 5 
Medius  ;15;10;2;11;3;50;;;;22;                       ;  Lake  ;   2019-07-08 17:40:28  ;  00:01:46  ;  00:14:11  ;  9 : 5 
Rebsdorf  ;16;5;0;9;2;0;;;;12;                       ;  Lake  ;   2019-07-08 17:40:28  ;  00:01:46  ;  00:14:11  ;  9 : 5 
#Verano  ;10;13;2;8;7;15;;;;28;                       ;  Inferno  ;   2019-07-08 17:26:28  ;  00:01:17  ;  00:09:43  ;  9 : 4 
BAD_RICK  ;17;8;3;4;2;37;;;;21;                       ;  Inferno  ;   2019-07-08 17:26:28  ;  00:01:17  ;  00:09:43  ;  9 : 4 
Loviflo  ;21;8;1;10;3;37;;;;22;                       ;  Inferno  ;   2019-07-08 17:26:28  ;  00:01:17  ;  00:09:43  ;  9 : 4 
Ilesis  ;20;4;0;11;1;50;;;;10;                       ;  Inferno  ;   2019-07-08 17:26:28  ;  00:01:17  ;  00:09:43  ;  9 : 4 
09.02.21  ;37;15;2;7;5;40;;;;32;                       ;  Lake  ;   2019-07-08 17:09:56  ;  00:00:12  ;  00:12:56  ;  9 : 6 
toxic  ;37;7;2;7;4;28;;;;16;                       ;  Lake  ;   2019-07-08 17:09:56  ;  00:00:12  ;  00:12:56  ;  9 : 6 
